"Date","Price","Open","High","Low","Change %"
"03/30/2011","8.016","8.016","8.016","8.016","0.17%"
"03/29/2011","8.002","8.002","8.002","8.002","0.25%"
"03/28/2011","7.982","7.982","7.982","7.982","-0.13%"
"03/25/2011","7.992","7.992","7.992","7.992","-0.26%"
"03/24/2011","8.013","8.013","8.013","8.013","0.00%"
"03/23/2011","8.013","8.013","8.013","8.013","-0.04%"
"03/22/2011","8.016","8.016","8.016","8.016","-0.01%"
"03/21/2011","8.017","8.017","8.017","8.017","0.15%"
"03/18/2011","8.005","8.005","8.005","8.005","0.20%"
"03/17/2011","7.989","7.989","7.989","7.989","0.30%"
"03/16/2011","7.965","7.965","7.965","7.965","0.03%"
"03/15/2011","7.963","7.963","7.963","7.963","0.01%"
"03/14/2011","7.962","7.962","7.962","7.962","-0.04%"
"03/11/2011","7.965","7.965","7.965","7.965","0.05%"
"03/10/2011","7.961","7.961","7.961","7.961","0.00%"
"03/09/2011","7.961","7.961","7.961","7.961","-0.04%"
"03/08/2011","7.964","7.964","7.964","7.964","-0.20%"
"03/07/2011","7.980","7.980","7.980","7.980","0.48%"
"03/04/2011","7.942","7.942","7.942","7.942","0.08%"
"03/03/2011","7.936","7.936","7.936","7.936","-0.73%"
"03/01/2011","7.994","7.994","7.994","7.994","0.03%"
"02/28/2011","7.992","7.992","7.992","7.992","-1.08%"
"02/25/2011","8.079","8.079","8.079","8.079","0.05%"
"02/24/2011","8.075","8.075","8.075","8.075","0.45%"
"02/23/2011","8.039","8.039","8.039","8.039","-0.30%"
"02/22/2011","8.063","8.063","8.063","8.063","-0.19%"
"02/21/2011","8.078","8.078","8.078","8.078","-0.26%"
"02/18/2011","8.099","8.099","8.099","8.099","0.20%"
"02/17/2011","8.083","8.083","8.083","8.083","-0.27%"
"02/15/2011","8.105","8.105","8.105","8.105","0.19%"
"02/14/2011","8.090","8.090","8.090","8.090","-0.46%"
"02/11/2011","8.127","8.127","8.127","8.127","-0.05%"
"02/10/2011","8.131","8.131","8.131","8.131","-0.43%"
"02/09/2011","8.166","8.166","8.166","8.166","-0.16%"
"02/08/2011","8.179","8.179","8.179","8.179","-0.34%"
"02/07/2011","8.207","8.207","8.207","8.207","0.13%"
"02/04/2011","8.196","8.196","8.196","8.196","0.42%"
"02/03/2011","8.162","8.162","8.162","8.162","0.15%"
"02/02/2011","8.150","8.150","8.150","8.150","-0.05%"
"02/01/2011","8.154","8.154","8.154","8.154","0.07%"
"01/31/2011","8.148","8.148","8.148","8.148","0.20%"
"01/28/2011","8.132","8.132","8.132","8.132","-0.20%"
"01/27/2011","8.148","8.148","8.148","8.148","-0.07%"
"01/25/2011","8.154","8.154","8.154","8.154","-0.38%"
"01/24/2011","8.185","8.185","8.185","8.185","0.17%"
"01/21/2011","8.171","8.171","8.171","8.171","0.50%"
"01/20/2011","8.130","8.130","8.130","8.130","-0.66%"
"01/19/2011","8.184","8.184","8.184","8.184","-0.12%"
"01/18/2011","8.194","8.194","8.194","8.194","-0.49%"
"01/17/2011","8.234","8.234","8.234","8.234","0.52%"
"01/14/2011","8.191","8.191","8.191","8.191","0.60%"
"01/13/2011","8.142","8.142","8.142","8.142","-0.44%"
"01/12/2011","8.178","8.178","8.178","8.178","-0.37%"
"01/11/2011","8.208","8.208","8.208","8.208","-0.22%"
"01/10/2011","8.226","8.226","8.226","8.226","0.33%"
"01/07/2011","8.199","8.199","8.199","8.199","0.90%"
"01/06/2011","8.126","8.126","8.126","8.126","0.72%"
"01/05/2011","8.068","8.068","8.068","8.068","0.00%"
"01/04/2011","8.068","8.068","8.068","8.068","1.36%"
"01/03/2011","7.960","7.960","7.960","7.960","0.59%"
"12/31/2010","7.913","7.913","7.913","7.913","-0.09%"
"12/30/2010","7.920","7.920","7.920","7.920","0.34%"
"12/29/2010","7.893","7.893","7.893","7.893","-0.13%"
"12/28/2010","7.903","7.903","7.903","7.903","-0.20%"
"12/27/2010","7.919","7.919","7.919","7.919","0.04%"
"12/24/2010","7.916","7.916","7.916","7.916","-0.21%"
"12/23/2010","7.933","7.933","7.933","7.933","-0.30%"
"12/22/2010","7.957","7.957","7.957","7.957","0.29%"
"12/21/2010","7.934","7.934","7.934","7.934","-0.41%"
"12/20/2010","7.967","7.967","7.967","7.967","0.10%"
"12/16/2010","7.959","7.959","7.959","7.959","-1.47%"
"12/15/2010","8.078","8.078","8.078","8.078","-0.26%"
"12/14/2010","8.099","8.099","8.099","8.099","-0.18%"
"12/13/2010","8.114","8.114","8.114","8.114","0.21%"
"12/10/2010","8.097","8.097","8.097","8.097","-0.34%"
"12/09/2010","8.125","8.125","8.125","8.125","0.14%"
"12/08/2010","8.114","8.114","8.114","8.114","0.21%"
"12/07/2010","8.097","8.097","8.097","8.097","-1.48%"
"12/06/2010","8.219","8.219","8.219","8.219","0.50%"
"12/03/2010","8.178","8.178","8.178","8.178","1.13%"
"12/02/2010","8.087","8.087","8.087","8.087","-0.33%"
"12/01/2010","8.114","8.114","8.114","8.114","0.60%"
"11/30/2010","8.066","8.066","8.066","8.066","0.62%"
"11/29/2010","8.016","8.016","8.016","8.016","0.60%"
"11/26/2010","7.968","7.968","7.968","7.968","-0.64%"
"11/25/2010","8.019","8.019","8.019","8.019","-0.17%"
"11/24/2010","8.033","8.033","8.033","8.033","0.46%"
"11/23/2010","7.996","7.996","7.996","7.996","-0.31%"
"11/22/2010","8.021","8.021","8.021","8.021","-0.11%"
"11/19/2010","8.030","8.030","8.030","8.030","0.06%"
"11/18/2010","8.025","8.025","8.025","8.025","-0.55%"
"11/16/2010","8.069","8.069","8.069","8.069","0.04%"
"11/15/2010","8.066","8.066","8.066","8.066","-0.28%"
"11/12/2010","8.089","8.089","8.089","8.089","-0.01%"
"11/11/2010","8.090","8.090","8.090","8.090","0.15%"
"11/10/2010","8.078","8.078","8.078","8.078","0.57%"
"11/09/2010","8.032","8.032","8.032","8.032","0.25%"
"11/08/2010","8.012","8.012","8.012","8.012","0.34%"
"11/04/2010","7.985","7.985","7.985","7.985","0.38%"
"11/03/2010","7.955","7.955","7.955","7.955","-0.23%"
"11/02/2010","7.973","7.973","7.973","7.973","-1.69%"
"11/01/2010","8.110","8.110","8.110","8.110","-0.14%"
"10/29/2010","8.121","8.121","8.121","8.121","-0.17%"
"10/28/2010","8.135","8.135","8.135","8.135","0.06%"
"10/27/2010","8.130","8.130","8.130","8.130","-0.57%"
"10/26/2010","8.177","8.177","8.177","8.177","0.37%"
"10/25/2010","8.147","8.147","8.147","8.147","0.00%"
"10/22/2010","8.147","8.147","8.147","8.147","0.09%"
"10/21/2010","8.140","8.140","8.140","8.140","-0.21%"
"10/20/2010","8.157","8.157","8.157","8.157","0.88%"
"10/19/2010","8.086","8.086","8.086","8.086","-0.11%"
"10/18/2010","8.095","8.095","8.095","8.095","0.31%"
"10/15/2010","8.070","8.070","8.070","8.070","0.56%"
"10/14/2010","8.025","8.025","8.025","8.025","0.04%"
"10/13/2010","8.022","8.022","8.022","8.022","0.01%"
"10/12/2010","8.021","8.021","8.021","8.021","0.26%"
"10/11/2010","8.000","8.000","8.000","8.000","0.11%"
"10/08/2010","7.991","7.991","7.991","7.991","0.55%"
"10/07/2010","7.947","7.947","7.947","7.947","0.21%"
"10/06/2010","7.930","7.930","7.930","7.930","-0.33%"
"10/05/2010","7.956","7.956","7.956","7.956","0.25%"
"10/04/2010","7.936","7.936","7.936","7.936","0.30%"
"10/01/2010","7.912","7.912","7.912","7.912","0.76%"
"09/29/2010","7.852","7.852","7.852","7.852","0.04%"
"09/28/2010","7.849","7.849","7.849","7.849","-0.19%"
"09/27/2010","7.864","7.864","7.864","7.864","-0.04%"
"09/24/2010","7.867","7.867","7.867","7.867","-0.73%"
"09/23/2010","7.925","7.925","7.925","7.925","-0.35%"
"09/22/2010","7.953","7.953","7.953","7.953","-0.19%"
"09/21/2010","7.968","7.968","7.968","7.968","-0.16%"
"09/20/2010","7.981","7.981","7.981","7.981","-0.05%"
"09/17/2010","7.985","7.985","7.985","7.985","0.15%"
"09/16/2010","7.973","7.973","7.973","7.973","0.31%"
"09/15/2010","7.948","7.948","7.948","7.948","0.05%"
"09/14/2010","7.944","7.944","7.944","7.944","-0.41%"
"09/13/2010","7.977","7.977","7.977","7.977","0.81%"
"09/09/2010","7.913","7.913","7.913","7.913","-0.29%"
"09/08/2010","7.936","7.936","7.936","7.936","-0.16%"
"09/07/2010","7.949","7.949","7.949","7.949","-0.51%"
"09/06/2010","7.990","7.990","7.990","7.990","0.25%"
"09/03/2010","7.970","7.970","7.970","7.970","-0.14%"
"09/02/2010","7.981","7.981","7.981","7.981","0.25%"
"09/01/2010","7.961","7.961","7.961","7.961","0.32%"
"08/31/2010","7.936","7.936","7.936","7.936","-0.71%"
"08/30/2010","7.993","7.993","7.993","7.993","0.21%"
"08/27/2010","7.976","7.976","7.976","7.976","-0.68%"
"08/26/2010","8.031","8.031","8.031","8.031","-0.45%"
"08/25/2010","8.067","8.067","8.067","8.067","0.69%"
"08/24/2010","8.012","8.012","8.012","8.012","-0.04%"
"08/23/2010","8.015","8.015","8.015","8.015","0.48%"
"08/20/2010","7.977","7.977","7.977","7.977","0.33%"
"08/18/2010","7.951","7.951","7.951","7.951","0.95%"
"08/17/2010","7.876","7.876","7.876","7.876","0.66%"
"08/16/2010","7.824","7.824","7.824","7.824","-0.04%"
"08/13/2010","7.827","7.827","7.827","7.827","-0.08%"
"08/12/2010","7.833","7.833","7.833","7.833","0.12%"
"08/11/2010","7.824","7.824","7.824","7.824","-0.20%"
"08/10/2010","7.840","7.840","7.840","7.840","0.29%"
"08/09/2010","7.817","7.817","7.817","7.817","-0.20%"
"08/06/2010","7.833","7.833","7.833","7.833","-0.84%"
"08/05/2010","7.899","7.899","7.899","7.899","0.79%"
"08/04/2010","7.837","7.837","7.837","7.837","0.18%"
"08/03/2010","7.823","7.823","7.823","7.823","-0.52%"
"08/02/2010","7.864","7.864","7.864","7.864","0.78%"
"07/30/2010","7.803","7.803","7.803","7.803","0.21%"
"07/29/2010","7.787","7.787","7.787","7.787","0.44%"
"07/28/2010","7.753","7.753","7.753","7.753","0.52%"
"07/27/2010","7.713","7.713","7.713","7.713","0.42%"
"07/26/2010","7.681","7.681","7.681","7.681","0.00%"
"07/23/2010","7.681","7.681","7.681","7.681","0.04%"
"07/22/2010","7.678","7.678","7.678","7.678","-0.05%"
"07/21/2010","7.682","7.682","7.682","7.682","0.42%"
"07/20/2010","7.650","7.650","7.650","7.650","0.39%"
"07/19/2010","7.620","7.620","7.620","7.620","-0.22%"
"07/16/2010","7.637","7.637","7.637","7.637","0.01%"
"07/15/2010","7.636","7.636","7.636","7.636","0.13%"
"07/14/2010","7.626","7.626","7.626","7.626","0.04%"
"07/13/2010","7.623","7.623","7.623","7.623","0.12%"
"07/12/2010","7.614","7.614","7.614","7.614","-0.52%"
"07/09/2010","7.654","7.654","7.654","7.654","0.70%"
"07/08/2010","7.601","7.601","7.601","7.601","0.18%"
"07/07/2010","7.587","7.587","7.587","7.587","-0.38%"
"07/06/2010","7.616","7.616","7.616","7.616","0.04%"
"07/05/2010","7.613","7.613","7.613","7.613","0.82%"
"07/02/2010","7.551","7.551","7.551","7.551","0.31%"
"07/01/2010","7.528","7.528","7.528","7.528","-0.44%"
"06/30/2010","7.561","7.561","7.561","7.561","-0.12%"
"06/29/2010","7.570","7.570","7.570","7.570","-0.37%"
"06/28/2010","7.598","7.598","7.598","7.598","-0.80%"
"06/25/2010","7.659","7.659","7.659","7.659","1.03%"
"06/24/2010","7.581","7.581","7.581","7.581","-0.05%"
"06/23/2010","7.585","7.585","7.585","7.585","0.17%"
"06/22/2010","7.572","7.572","7.572","7.572","0.05%"
"06/21/2010","7.568","7.568","7.568","7.568","-0.05%"
"06/18/2010","7.572","7.572","7.572","7.572","-0.63%"
"06/17/2010","7.620","7.620","7.620","7.620","0.36%"
"06/16/2010","7.593","7.593","7.593","7.593","-0.86%"
"06/15/2010","7.659","7.659","7.659","7.659","-0.35%"
"06/14/2010","7.686","7.686","7.686","7.686","0.63%"
"06/11/2010","7.638","7.638","7.638","7.638","1.43%"
"06/10/2010","7.530","7.530","7.530","7.530","0.60%"
"06/09/2010","7.485","7.485","7.485","7.485","0.29%"
"06/08/2010","7.463","7.463","7.463","7.463","-0.36%"
"06/07/2010","7.490","7.490","7.490","7.490","-0.62%"
"06/04/2010","7.537","7.537","7.537","7.537","-0.30%"
"06/03/2010","7.560","7.560","7.560","7.560","0.76%"
"06/02/2010","7.503","7.503","7.503","7.503","-0.81%"
"06/01/2010","7.564","7.564","7.564","7.564","0.00%"
"05/31/2010","7.564","7.564","7.564","7.564","0.33%"
"05/28/2010","7.539","7.539","7.539","7.539","0.20%"
"05/26/2010","7.524","7.524","7.524","7.524","1.91%"
"05/25/2010","7.383","7.383","7.383","7.383","-0.16%"
"05/24/2010","7.395","7.395","7.395","7.395","0.18%"
"05/21/2010","7.382","7.382","7.382","7.382","-0.46%"
"05/20/2010","7.416","7.416","7.416","7.416","-0.30%"
"05/19/2010","7.438","7.438","7.438","7.438","-0.83%"
"05/18/2010","7.500","7.500","7.500","7.500","0.46%"
"05/17/2010","7.466","7.466","7.466","7.466","-0.48%"
"05/14/2010","7.502","7.502","7.502","7.502","0.04%"
"05/13/2010","7.499","7.499","7.499","7.499","-5.44%"
"05/12/2010","7.930","7.930","7.930","7.930","-0.56%"
"05/11/2010","7.975","7.975","7.975","7.975","-0.60%"
"05/10/2010","8.023","8.023","8.023","8.023","0.72%"
"05/07/2010","7.966","7.966","7.966","7.966","-0.15%"
"05/06/2010","7.978","7.978","7.978","7.978","0.06%"
"05/05/2010","7.973","7.973","7.973","7.973","0.06%"
"05/04/2010","7.968","7.968","7.968","7.968","-0.96%"
"05/03/2010","8.045","8.045","8.045","8.045","-0.20%"
"04/30/2010","8.061","8.061","8.061","8.061","-0.38%"
"04/29/2010","8.092","8.092","8.092","8.092","-0.20%"
"04/28/2010","8.108","8.108","8.108","8.108","0.00%"
"04/27/2010","8.108","8.108","8.108","8.108","0.47%"
"04/26/2010","8.070","8.070","8.070","8.070","0.15%"
"04/23/2010","8.058","8.058","8.058","8.058","0.83%"
"04/22/2010","7.992","7.992","7.992","7.992","-0.20%"
"04/21/2010","8.008","8.008","8.008","8.008","0.30%"
"04/20/2010","7.984","7.984","7.984","7.984","-1.15%"
"04/19/2010","8.077","8.077","8.077","8.077","-0.14%"
"04/16/2010","8.088","8.088","8.088","8.088","0.11%"
"04/15/2010","8.079","8.079","8.079","8.079","0.27%"
"04/13/2010","8.057","8.057","8.057","8.057","0.35%"
"04/12/2010","8.029","8.029","8.029","8.029","0.20%"
"04/09/2010","8.013","8.013","8.013","8.013","1.91%"
"04/08/2010","7.863","7.863","7.863","7.863","0.86%"
"04/07/2010","7.796","7.796","7.796","7.796","0.01%"
"04/06/2010","7.795","7.795","7.795","7.795","-0.20%"
"04/05/2010","7.811","7.811","7.811","7.811","-0.50%"
"03/31/2010","7.850","7.850","7.850","7.850","1.04%"
"03/30/2010","7.769","7.769","7.769","7.769","0.09%"
"03/29/2010","7.762","7.762","7.762","7.762","-1.20%"
"03/26/2010","7.856","7.856","7.856","7.856","-0.24%"
"03/25/2010","7.875","7.875","7.875","7.875","0.15%"
"03/23/2010","7.863","7.863","7.863","7.863","0.10%"
"03/22/2010","7.855","7.855","7.855","7.855","0.31%"
"03/19/2010","7.831","7.831","7.831","7.831","-1.02%"
"03/18/2010","7.912","7.912","7.912","7.912","-0.67%"
"03/17/2010","7.965","7.965","7.965","7.965","-0.50%"
"03/15/2010","8.005","8.005","8.005","8.005","-0.12%"
"03/12/2010","8.015","8.015","8.015","8.015","0.19%"
"03/11/2010","8.000","8.000","8.000","8.000","0.28%"
"03/10/2010","7.978","7.978","7.978","7.978","0.10%"
"03/09/2010","7.970","7.970","7.970","7.970","-0.50%"
"03/08/2010","8.010","8.010","8.010","8.010","0.46%"
"03/05/2010","7.973","7.973","7.973","7.973","0.35%"
"03/04/2010","7.945","7.945","7.945","7.945","-0.09%"
"03/03/2010","7.952","7.952","7.952","7.952","0.10%"
"03/02/2010","7.944","7.944","7.944","7.944","1.02%"
"02/26/2010","7.864","7.864","7.864","7.864","0.52%"
"02/25/2010","7.823","7.823","7.823","7.823","0.31%"
"02/24/2010","7.799","7.799","7.799","7.799","0.00%"
"02/23/2010","7.799","7.799","7.799","7.799","-0.60%"
"02/22/2010","7.846","7.846","7.846","7.846","-0.49%"
"02/19/2010","7.885","7.885","7.885","7.885","0.20%"
"02/18/2010","7.869","7.869","7.869","7.869","-0.29%"
"02/17/2010","7.892","7.892","7.892","7.892","0.31%"
"02/16/2010","7.868","7.868","7.868","7.868","-0.29%"
"02/15/2010","7.891","7.891","7.891","7.891","0.41%"
"02/11/2010","7.859","7.859","7.859","7.859","0.91%"
"02/10/2010","7.788","7.788","7.788","7.788","1.13%"
"02/09/2010","7.701","7.701","7.701","7.701","0.30%"
"02/08/2010","7.678","7.678","7.678","7.678","0.00%"
"02/05/2010","7.678","7.678","7.678","7.678","-0.19%"
"02/04/2010","7.693","7.693","7.693","7.693","0.31%"
"02/03/2010","7.669","7.669","7.669","7.669","-0.09%"
"02/02/2010","7.676","7.676","7.676","7.676","0.50%"
"02/01/2010","7.638","7.638","7.638","7.638","0.62%"
"01/29/2010","7.591","7.591","7.591","7.591","0.56%"
"01/28/2010","7.549","7.549","7.549","7.549","0.07%"
"01/27/2010","7.544","7.544","7.544","7.544","-0.51%"
"01/25/2010","7.583","7.583","7.583","7.583","0.21%"
"01/22/2010","7.567","7.567","7.567","7.567","0.01%"
"01/21/2010","7.566","7.566","7.566","7.566","-0.81%"
"01/20/2010","7.628","7.628","7.628","7.628","-0.09%"
"01/19/2010","7.635","7.635","7.635","7.635","0.29%"
"01/18/2010","7.613","7.613","7.613","7.613","-1.59%"
"01/15/2010","7.736","7.736","7.736","7.736","0.47%"
"01/14/2010","7.700","7.700","7.700","7.700","-0.86%"
"01/13/2010","7.767","7.767","7.767","7.767","-0.40%"
"01/12/2010","7.798","7.798","7.798","7.798","0.61%"
"01/11/2010","7.751","7.751","7.751","7.751","-0.28%"
"01/08/2010","7.773","7.773","7.773","7.773","-0.06%"
"01/07/2010","7.778","7.778","7.778","7.778","0.57%"
"01/06/2010","7.734","7.734","7.734","7.734","0.43%"
"01/05/2010","7.701","7.701","7.701","7.701","0.33%"
"01/04/2010","7.676","7.676","7.676","7.676","-0.25%"
"01/01/2010","7.695","7.695","7.695","7.695","0.21%"
"12/31/2009","7.679","7.679","7.679","7.679","-0.09%"
"12/30/2009","7.686","7.686","7.686","7.686","-0.40%"
"12/29/2009","7.717","7.717","7.717","7.717","0.40%"
"12/24/2009","7.686","7.686","7.686","7.686","-0.29%"
"12/23/2009","7.708","7.708","7.708","7.708","-0.04%"
"12/22/2009","7.711","7.711","7.711","7.711","-0.36%"
"12/21/2009","7.739","7.739","7.739","7.739","0.10%"
"12/18/2009","7.731","7.731","7.731","7.731","1.10%"
"12/17/2009","7.647","7.647","7.647","7.647","-0.57%"
"12/16/2009","7.691","7.691","7.691","7.691","1.13%"
"12/15/2009","7.605","7.605","7.605","7.605","0.49%"
"12/14/2009","7.568","7.568","7.568","7.568","-0.09%"
"12/11/2009","7.575","7.575","7.575","7.575","0.57%"
"12/10/2009","7.532","7.532","7.532","7.532","0.88%"
"12/09/2009","7.466","7.466","7.466","7.466","0.17%"
"12/08/2009","7.453","7.453","7.453","7.453","-0.40%"
"12/07/2009","7.483","7.483","7.483","7.483","0.11%"
"12/04/2009","7.475","7.475","7.475","7.475","1.03%"
"12/03/2009","7.399","7.399","7.399","7.399","0.90%"
"12/02/2009","7.333","7.333","7.333","7.333","0.12%"
"12/01/2009","7.324","7.324","7.324","7.324","0.92%"
"11/30/2009","7.257","7.257","7.257","7.257","0.83%"
"11/27/2009","7.197","7.197","7.197","7.197","0.40%"
"11/26/2009","7.168","7.168","7.168","7.168","-0.31%"
"11/25/2009","7.190","7.190","7.190","7.190","-0.15%"
"11/24/2009","7.201","7.201","7.201","7.201","-0.35%"
"11/23/2009","7.226","7.226","7.226","7.226","0.53%"
"11/20/2009","7.188","7.188","7.188","7.188","-1.03%"
"11/19/2009","7.263","7.263","7.263","7.263","-0.06%"
"11/18/2009","7.267","7.267","7.267","7.267","-0.15%"
"11/17/2009","7.278","7.278","7.278","7.278","-0.51%"
"11/16/2009","7.315","7.315","7.315","7.315","-0.22%"
"11/13/2009","7.331","7.331","7.331","7.331","-0.38%"
"11/12/2009","7.359","7.359","7.359","7.359","0.30%"
"11/11/2009","7.337","7.337","7.337","7.337","0.41%"
"11/10/2009","7.307","7.307","7.307","7.307","0.00%"
"11/09/2009","7.307","7.307","7.307","7.307","-0.19%"
"11/06/2009","7.321","7.321","7.321","7.321","0.51%"
"11/05/2009","7.284","7.284","7.284","7.284","0.10%"
"11/04/2009","7.277","7.277","7.277","7.277","0.48%"
"11/03/2009","7.242","7.242","7.242","7.242","-0.88%"
"10/30/2009","7.306","7.306","7.306","7.306","0.55%"
"10/29/2009","7.266","7.266","7.266","7.266","0.00%"
"10/28/2009","7.266","7.266","7.266","7.266","-0.94%"
"10/27/2009","7.335","7.335","7.335","7.335","-1.25%"
"10/26/2009","7.428","7.428","7.428","7.428","-0.46%"
"10/23/2009","7.462","7.462","7.462","7.462","1.06%"
"10/22/2009","7.384","7.384","7.384","7.384","0.46%"
"10/21/2009","7.350","7.350","7.350","7.350","-0.74%"
"10/20/2009","7.405","7.405","7.405","7.405","-0.05%"
"10/16/2009","7.409","7.409","7.409","7.409","0.52%"
"10/15/2009","7.371","7.371","7.371","7.371","0.00%"
"10/14/2009","7.371","7.371","7.371","7.371","0.20%"
"10/12/2009","7.356","7.356","7.356","7.356","0.41%"
"10/09/2009","7.326","7.326","7.326","7.326","1.52%"
"10/08/2009","7.216","7.216","7.216","7.216","-0.61%"
"10/07/2009","7.260","7.260","7.260","7.260","0.51%"
"10/06/2009","7.223","7.223","7.223","7.223","0.82%"
"10/05/2009","7.164","7.164","7.164","7.164","-0.82%"
"10/01/2009","7.223","7.223","7.223","7.223","0.11%"
"09/29/2009","7.215","7.215","7.215","7.215","0.50%"
"09/25/2009","7.179","7.179","7.179","7.179","1.03%"
"09/24/2009","7.106","7.106","7.106","7.106","0.21%"
"09/23/2009","7.091","7.091","7.091","7.091","-0.62%"
"09/22/2009","7.135","7.135","7.135","7.135","0.31%"
"09/18/2009","7.113","7.113","7.113","7.113","-0.50%"
"09/17/2009","7.149","7.149","7.149","7.149","0.92%"
"09/16/2009","7.084","7.084","7.084","7.084","-0.31%"
"09/15/2009","7.106","7.106","7.106","7.106","-1.76%"
"09/14/2009","7.233","7.233","7.233","7.233","-1.83%"
"09/11/2009","7.368","7.368","7.368","7.368","-0.70%"
"09/10/2009","7.420","7.420","7.420","7.420","1.05%"
"09/09/2009","7.343","7.343","7.343","7.343","-0.45%"
"09/08/2009","7.376","7.376","7.376","7.376","1.08%"
"09/07/2009","7.297","7.297","7.297","7.297","-2.20%"
"09/04/2009","7.461","7.461","7.461","7.461","0.09%"
"09/03/2009","7.454","7.454","7.454","7.454","0.77%"
"09/02/2009","7.397","7.397","7.397","7.397","-0.36%"
