Date,Prob_Up,Prob_Down,Prediction,Actual
2002-12-27,0.79605964009134,0.20394035990866,Up,Down
2002-12-30,0.8065812690388148,0.19341873096118523,Up,Down
2002-12-31,0.8041852189986645,0.19581478100133554,Up,Down
2003-01-01,0.793292915930544,0.2067070840694561,Up,Down
2003-01-02,0.8051475371489145,0.19485246285108554,Up,Down
2003-01-03,0.8096090975196706,0.19039090248032936,Up,Down
2003-01-06,0.8178683434727994,0.18213165652720065,Up,Down
2003-01-07,0.8222310763632397,0.17776892363676028,Up,Down
2003-01-08,0.8102351718933001,0.18976482810669992,Up,Down
2003-01-09,0.7971553143612196,0.2028446856387805,Up,Down
2003-01-10,0.8242962951001713,0.17570370489982867,Up,Down
2003-01-13,0.8346037579191936,0.1653962420808064,Up,Down
2003-01-14,0.8262232684113947,0.1737767315886053,Up,Down
2003-01-15,0.8154623247677848,0.18453767523221526,Up,Down
2003-01-16,0.8106338622801225,0.18936613771987754,Up,Down
2003-01-17,0.8127676174651459,0.18723238253485402,Up,Down
2003-01-20,0.8290923643638055,0.17090763563619454,Up,Down
2003-01-21,0.8266935015411772,0.17330649845882284,Up,Down
2003-01-22,0.8183022366259782,0.18169776337402177,Up,Down
2003-01-23,0.837903490234811,0.16209650976518897,Up,Down
2003-01-24,0.8605278985843674,0.1394721014156326,Up,Down
2003-01-27,0.8869700751971212,0.11302992480287882,Up,Down
2003-01-28,0.8741237908754415,0.12587620912455855,Up,Down
2003-01-29,0.8865098823714639,0.11349011762853606,Up,Down
2003-01-30,0.8902443947914686,0.10975560520853145,Up,Down
2003-01-31,0.8795576111603375,0.12044238883966252,Up,Down
2003-02-03,0.8598649907588964,0.14013500924110356,Up,Down
2003-02-04,0.8595344477071869,0.14046555229281305,Up,Down
2003-02-05,0.8704055049112642,0.12959449508873577,Up,Down
2003-02-06,0.8466128861709736,0.1533871138290263,Up,Down
2003-02-07,0.8554130350113935,0.14458696498860646,Up,Down
2003-02-10,0.8686682288256296,0.13133177117437045,Up,Down
2003-02-11,0.8695417167410104,0.13045828325898956,Up,Down
2003-02-12,0.8737259757715425,0.12627402422845752,Up,Down
2003-02-14,0.8863220178237979,0.11367798217620206,Up,Down
2003-02-17,0.8530220921759,0.14697790782410008,Up,Down
2003-02-18,0.8506701660677309,0.14932983393226906,Up,Down
2003-02-19,0.8435425501992939,0.15645744980070608,Up,Down
2003-02-20,0.8408547859564506,0.15914521404354942,Up,Down
2003-02-21,0.8395823281716837,0.16041767182831634,Up,Down
2003-02-24,0.8334894608344627,0.1665105391655372,Up,Down
2003-02-25,0.8554764111813871,0.14452358881861294,Up,Down
2003-02-26,0.8643454185814742,0.13565458141852582,Up,Up
2003-02-27,0.8597370148348262,0.14026298516517383,Up,Up
2003-02-28,0.8431912716040906,0.15680872839590937,Up,Up
2003-03-03,0.8502063799386235,0.14979362006137653,Up,Up
2003-03-04,0.8637200717538804,0.13627992824611962,Up,Up
2003-03-05,0.8724752810585323,0.1275247189414676,Up,Up
2003-03-06,0.886187348831549,0.11381265116845096,Up,Up
2003-03-07,0.905459103156033,0.09454089684396705,Up,Up
2003-03-10,0.9184734167481212,0.08152658325187884,Up,Up
2003-03-11,0.9077048128215859,0.09229518717841412,Up,Up
2003-03-12,0.9242620059828858,0.07573799401711423,Up,Up
2003-03-13,0.9265888007991003,0.07341119920089967,Up,Up
2003-03-17,0.9339944256598065,0.06600557434019355,Up,Up
2003-03-19,0.9159501874928835,0.08404981250711652,Up,Up
2003-03-20,0.8864484876264844,0.11355151237351552,Up,Up
2003-03-21,0.8775041945923755,0.1224958054076245,Up,Up
2003-03-22,0.867201825868168,0.1327981741318321,Up,Up
2003-03-24,0.9016294231986581,0.09837057680134187,Up,Up
2003-03-25,0.9053212902460486,0.09467870975395148,Up,Up
2003-03-26,0.9009600791291965,0.09903992087080354,Up,Up
2003-03-27,0.9164288317297903,0.08357116827020972,Up,Up
2003-03-28,0.9181449020606371,0.0818550979393628,Up,Up
2003-03-31,0.9443078035949952,0.05569219640500478,Up,Up
